PublicationDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,ElectionDate,TypeofElection,ElectedBodyURI,ElectedBodyLabel,ElectoralAreaURI,ElectoralAreaLabel,CandidateSurname,CandidateForenames,CommonlyUsedSurname,CommonlyUsedForenames,PoliticalPartyURI,PoliticalPartyLabel,CandidatesDescription,VotesWon,Elected,VotesCast,EligibleElectorate,BallotsRejectedOfficialMark,BallotsRejectedMultipleVote,BallotsRejectedIdentification,BallotsRejectedInPart,BallotsRejectedUnmarked,PercentageTurnout,InfoURL,ReturningOfficer,ElectoralDept,ContactEmail,ContactTel
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,MARTIN,David Harold,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,90,NOT ELECTED,3560,8080,0,1,1,0,0,44.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,MCLAUGHLIN,Christine Bridget Theresa,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,157,NOT ELECTED,3560,8080,0,1,1,0,0,44.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000828,Flixton,THOMAS,Simon Garfield,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1415,NOT ELECTED,3560,8080,0,1,1,0,0,44.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,JOHN,Lijo,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,440,NOT ELECTED,2678,7768,0,2,0,0,4,34.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,LEPORI,Simon Edward,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,65,NOT ELECTED,2678,7768,0,2,0,0,4,34.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,ROYLE,Pauline Brenda,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,261,NOT ELECTED,2678,7768,0,2,0,0,4,34.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,WADSWORTH,Jennie Patricia,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,146,NOT ELECTED,2678,7768,0,2,0,0,4,34.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000829,Gorse Hill,WALSH,Laurence James,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,1760,ELECTED,2678,7768,0,2,0,0,4,34.5,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,ELLIOT,Richard Martin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,225,NOT ELECTED,2911,7210,0,1,0,0,3,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,LEFTWICH,Deborah Jean,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,141,NOT ELECTED,2911,7210,0,1,0,0,3,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,MYERS,Patrick John,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,2030,ELECTED,2911,7210,0,1,0,0,3,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000830,Hale Barns,TWINEY,Barbara Ruth,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour and Co-operative Party,NA,509,NOT ELECTED,2911,7210,0,1,0,0,3,40.4,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,FORCOLIN,Giulio Tiziano,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,201,NOT ELECTED,2788,7205,0,1,0,0,10,38.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,HADDAD,Denise Louise,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,1614,ELECTED,2788,7205,0,1,0,0,10,38.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,HARRISON,Beverly Jill,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour and Co-operative Party,NA,683,NOT ELECTED,2788,7205,0,1,0,0,10,38.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000831,Hale Central,HARRISON,Wayne Joseph,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,278,NOT ELECTED,2788,7205,0,1,0,0,10,38.7,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,BAYLEY-SANDERSON,Val,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,214,NOT ELECTED,3416,8511,0,3,0,0,6,40.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,CONCHIE,Cathy,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,487,NOT ELECTED,3416,8511,0,3,0,0,6,40.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,LLOYD,Judith Ann,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour Party,NA,2311,ELECTED,3416,8511,0,3,0,0,6,40.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,LOVELL,Chris,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,78,NOT ELECTED,3416,8511,0,3,0,0,6,40.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000832,Longford,WESTBROOK,Margaret Emily,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,314,NOT ELECTED,3416,8511,0,3,0,0,6,40.1,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory,BROTHERTON,Barry,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP53,Labour and Co-operative Party,NA,1702,ELECTED,3103,7769,0,6,0,0,2,39.9,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory,GRIME,Kevin,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP85,UK Independence Party,NA,236,NOT ELECTED,3103,7769,0,6,0,0,2,39.9,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory,JAY,Paul Joseph,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP52,Conservative Party,NA,822,NOT ELECTED,3103,7769,0,6,0,0,2,39.9,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory,KING,Mandy,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP63,Green Party,NA,161,NOT ELECTED,3103,7769,0,6,0,0,2,39.9,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000833,Priory,MACDONALD,Michael,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,173,NOT ELECTED,3103,7769,0,6,0,0,2,39.9,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
2021-05-11,http://opendatacommunities.org/id/metropolitan-district-council/trafford,Trafford,http://id.esd.org.uk/service/721,Election Results,2016-05-05,DistrictAndBorough,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,Trafford Council,http://statistics.data.gov.uk/id/statistical-geography/E05000834,St Mary's,BIRD,Louise Claire,NA,NA,http://search.electoralcommission.org.uk/English/Registrations/PP90,Liberal Democrats,NA,147,NOT ELECTED,3085,8201,0,0,0,0,11,37.6,https://www.trafford.gov.uk/about-your-council/elections/elections.aspx,Theresa Grant,Electoral Services,elections@trafford.gov.uk,0800 0234 206
